,GAMEID,HOME_ELO,AWAY_ELO
3170,20121231HOUATL,1540,1582
3171,20121231OKCPHO,1682,1439
3172,20130101WASDAL,1263,1480
3173,20130101DETSAC,1393,1397
3174,20130101NYKPOR,1598,1469
3175,20130101DENLAC,1592,1691
3176,20130101LALPHI,1546,1462
3177,20130102CLESAC,1300,1390
3178,20130102INDWAS,1556,1257
3179,20130102ORLCHI,1464,1609
3180,20130102TORPOR,1388,1485
3181,20130102BOSMEM,1542,1620
3182,20130102MIADAL,1649,1487
3183,20130102MILSAS,1486,1721
3184,20130102OKCBRK,1684,1500
3185,20130102PHOPHI,1437,1477
3186,20130102UTAMIN,1526,1417
3187,20130102GSWLAC,1511,1681
3188,20130103NYKSAS,1582,1728
3189,20130103DENMIN,1602,1412
3190,20130104CHACLE,1233,1290
3191,20130104TORSAC,1398,1400
3192,20130104WASBRK,1255,1516
3193,20130104DETATL,1401,1574
3194,20130104BOSIND,1531,1558
3195,20130104MEMPOR,1631,1475
3196,20130104MIACHI,1652,1618
3197,20130104OKCPHI,1667,1469
3198,20130104MILHOU,1479,1549
3199,20130104PHOUTA,1445,1531
3200,20130104LACLAL,1669,1531
3201,20130105ATLBOS,1562,1539
3202,20130105INDMIL,1550,1468
3203,20130105ORLNYK,1456,1593
3204,20130105BRKSAC,1522,1413
3205,20130105CLEHOU,1301,1559
3206,20130105MINPOR,1429,1491
3207,20130105SASPHI,1716,1466
3208,20130105DENUTA,1585,1541
3209,20130105LACGSW,1673,1523
3210,20130106TOROKC,1386,1670
3211,20130106MIAWAS,1639,1249
3212,20130106DETCHA,1413,1221
3213,20130106PHOMEM,1435,1615
3214,20130106LALDEN,1527,1592
3215,20130107WASOKC,1248,1676
3216,20130107NYKBOS,1602,1552
3217,20130107CHICLE,1632,1295
3218,20130107UTADAL,1535,1483
3219,20130107PORORL,1502,1447
3220,20130107SACMEM,1408,1623
3221,20130108INDMIA,1556,1640
3222,20130108PHIBRK,1463,1527
3223,20130108HOULAL,1565,1516
3224,20130108MILPHO,1463,1427
3225,20130108MINATL,1418,1549
3226,20130109CHAUTA,1238,1541
3227,20130109CLEATL,1294,1538
3228,20130109TORPHI,1380,1452
3229,20130109BOSPHO,1566,1421
3230,20130109CHIMIL,1633,1470
3231,20130109OKCMIN,1658,1429
3232,20130109SASLAL,1719,1510
3233,20130109DENORL,1603,1441
3234,20130109GSWMEM,1519,1629
3235,20130109LACDAL,1677,1477
3236,20130110INDNYK,1565,1588
3237,20130110SACDAL,1401,1474
3238,20130110PORMIA,1508,1630
3239,20130111TORCHA,1390,1234
3240,20130111ATLUTA,1524,1546
3241,20130111BOSHOU,1570,1571
3242,20130111BRKPHO,1538,1417
3243,20130111MEMSAS,1639,1722
3244,20130111NYKCHI,1580,1617
3245,20130111MILDET,1486,1396
3246,20130111DENCLE,1606,1307
3247,20130111GSWPOR,1510,1519
3248,20130111LALOKC,1507,1661
3249,20130112LACORL,1680,1437
3250,20130112INDCHA,1573,1230
3251,20130112WASATL,1265,1532
3252,20130112DETUTA,1411,1538
3253,20130112PHIHOU,1443,1564
3254,20130112CHIPHO,1628,1412
3255,20130112DALMEM,1485,1649
3256,20130112SACMIA,1390,1619
3257,20130113TORMIL,1393,1471
3258,20130113BRKIND,1542,1574
3259,20130113SASMIN,1712,1426
3260,20130113DENGSW,1608,1517
3261,20130113POROKC,1511,1669
3262,20130113LALCLE,1498,1306
3263,20130114WASORL,1280,1455
3264,20130114BOSCHA,1578,1228
3265,20130114CHIATL,1611,1517
3266,20130114MEMLAC,1637,1662
3267,20130114DALMIN,1497,1425
3268,20130114PHOOKC,1430,1678
3269,20130114UTAMIA,1547,1626
3270,20130114SACCLE,1384,1302
3271,20130115CHAIND,1227,1566
3272,20130115BRKTOR,1550,1383
3273,20130115HOULAC,1553,1674
3274,20130115DENPOR,1613,1503
3275,20130115LALMIL,1502,1482
3276,20130116ORLIND,1443,1570
3277,20130116TORCHI,1379,1616
3278,20130116ATLBRK,1512,1554
3279,20130116DALHOU,1502,1544
3280,20130116OKCDEN,1684,1618
3281,20130116SASMEM,1714,1625
3282,20130116PORCLE,1498,1297
3283,20130116SACWAS,1389,1292
3284,20130116GSWMIA,1512,1617
3285,20130117DETNYK,1402,1568
3286,20130117MINLAC,1419,1684
3287,20130117PHOMIL,1424,1475
3288,20130117LALMIA,1508,1626
3289,20130118BOSCHI,1579,1622
3290,20130118INDHOU,1560,1536
3291,20130118ORLCHA,1454,1223
3292,20130118PHITOR,1454,1373
3293,20130118BRKATL,1545,1521
3294,20130118MEMSAC,1620,1394
3295,20130118SASGSW,1719,1502
3296,20130118DENWAS,1612,1287
3297,20130118DALOKC,1511,1689
3298,20130119ATLSAS,1514,1722
3299,20130119CHASAC,1240,1391
3300,20130119CHIMEM,1634,1622
3301,20130119MINHOU,1414,1529
3302,20130119UTACLE,1556,1314
3303,20130119PORMIL,1481,1486
3304,20130119LACWAS,1689,1306
3305,20130120TORLAL,1368,1499
3306,20130120ORLDAL,1436,1503
3307,20130120DETBOS,1394,1567
3308,20130120DENOKC,1594,1697
3309,20130121MEMIND,1635,1566
3310,20130121ATLMIN,1507,1424
3311,20130121CHAHOU,1232,1519
3312,20130121NYKBRK,1577,1552
3313,20130121GSWLAC,1499,1690
3314,20130121PHISAS,1459,1729
3315,20130121CHILAL,1621,1488
3316,20130121PORWAS,1469,1304
3317,20130122CLEBOS,1312,1555
3318,20130122DETORL,1406,1425
3319,20130122MILPHI,1499,1454
3320,20130122LACOKC,1678,1687
3321,20130123CHAATL,1227,1512
3322,20130123MIATOR,1636,1379
3323,20130123CHIDET,1625,1413
3324,20130123HOUDEN,1524,1604
3325,20130123MEMLAL,1621,1484
3326,20130123MINBRK,1419,1565
3327,20130123UTAWAS,1559,1321
3328,20130123PORIND,1452,1581
3329,20130123SACPHO,1400,1412
3330,20130123GSWOKC,1512,1699
3331,20130124ORLTOR,1417,1376
3332,20130124BOSNYK,1541,1563
3333,20130124PHOLAC,1425,1665
3334,20130125WASMIN,1318,1410
3335,20130125ATLBOS,1517,1529
3336,20130125CLEMIL,1326,1505
3337,20130125MIADET,1638,1411
3338,20130125CHIGSW,1628,1524
3339,20130125DALSAS,1514,1734
3340,20130125MEMBRK,1625,1574
3341,20130125SACOKC,1387,1687
3342,20130125LALUTA,1480,1561
3343,20130126PHINYK,1448,1575
3344,20130126TORCLE,1390,1338
3345,20130126WASCHI,1328,1633
3346,20130126CHAMIN,1222,1400
3347,20130126HOUBRK,1513,1568
3348,20130126MILGSW,1493,1520
3349,20130126SASPHO,1741,1439
3350,20130126DENSAC,1614,1383
3351,20130126UTAIND,1552,1570
3352,20130126PORLAC,1463,1651
3353,20130127BOSMIA,1522,1641
3354,20130127LALOKC,1489,1692
3355,20130127ORLDET,1404,1408
3356,20130127NYKATL,1565,1525
3357,20130127DALPHO,1507,1437
3358,20130127LACPOR,1639,1475
3359,20130128PHIMEM,1458,1631
3360,20130128TORGSW,1376,1512
3361,20130128WASSAC,1343,1380
3362,20130128BRKORL,1559,1391
3363,20130128CHICHA,1617,1234
3364,20130128DENIND,1617,1562
3365,20130128UTAHOU,1560,1522
3366,20130129CLEGSW,1352,1521
3367,20130129DETMIL,1421,1501
3368,20130129PORDAL,1472,1513
3369,20130130INDDET,1556,1410
3370,20130130PHIWAS,1450,1332
3371,20130130ATLTOR,1519,1367
3372,20130130BOSSAC,1532,1392
3373,20130130NYKORL,1571,1387
3374,20130130BRKMIA,1563,1630
3375,20130130MILCHI,1511,1618
3376,20130130MINLAC,1388,1643
3377,20130130SASCHA,1743,1233
3378,20130130DENHOU,1623,1536
3379,20130130PHOLAL,1431,1502
3380,20130131OKCMEM,1679,1639
3381,20130131GSWDAL,1529,1504
3382,20130201INDMIA,1560,1641
3383,20130201TORLAC,1363,1648
3384,20130201BOSORL,1536,1384
3385,20130201BRKCHI,1552,1628
3386,20130201DETCLE,1406,1344
3387,20130201NYKMIL,1574,1501
3388,20130201PHISAC,1455,1388
3389,20130201MEMWAS,1633,1327
3390,20130201PHODAL,1440,1498
3391,20130201UTAPOR,1546,1480
3392,20130201MINLAL,1382,1493
3393,20130202ATLCHI,1522,1619
3394,20130202CLEOKC,1338,1685
3395,20130202NYKSAC,1579,1382
3396,20130202HOUCHA,1530,1232
3397,20130202MILORL,1496,1380
3398,20130202SASWAS,1743,1325
3399,20130202PORUTA,1475,1551
3400,20130202GSWPHO,1535,1429
3401,20130203BOSLAC,1540,1633
3402,20130203DETLAL,1412,1502
3403,20130203TORMIA,1378,1632
3404,20130204INDCHI,1570,1629
3405,20130204PHIORL,1460,1376
3406,20130204WASLAC,1324,1624
3407,20130204MIACHA,1638,1230
3408,20130204NYKDET,1582,1402
3409,20130204MINPOR,1373,1484
3410,20130204OKCDAL,1669,1509
3411,20130204UTASAC,1542,1379
3412,20130205INDATL,1579,1512
3413,20130205BRKLAL,1561,1513
3414,20130205HOUGSW,1532,1540
3415,20130205MEMPHO,1634,1425
3416,20130205DENMIL,1628,1501
3417,20130206CLECHA,1355,1229
3418,20130206ORLLAC,1371,1608
3419,20130206PHIIND,1465,1584
3420,20130206TORBOS,1372,1550
3421,20130206WASNYK,1340,1586
3422,20130206ATLMEM,1507,1617
3423,20130206DETBRK,1398,1547
3424,20130206MIAHOU,1639,1540
3425,20130206OKCGSW,1673,1533
3426,20130206DALPOR,1505,1494
3427,20130206MINSAS,1363,1744
3428,20130206UTAMIL,1546,1496
3429,20130207BOSLAL,1558,1527
3430,20130207DENCHI,1632,1620
3431,20130208CHALAL,1225,1520
3432,20130208INDTOR,1594,1364
3433,20130208WASBRK,1354,1556
3434,20130208CLEORL,1359,1364
3435,20130208DETSAS,1390,1748
3436,20130208HOUPOR,1535,1487
3437,20130208MEMGSW,1607,1529
3438,20130208MIALAC,1643,1615
3439,20130208MINNYK,1360,1572
3440,20130208OKCPHO,1677,1442
3441,20130208UTACHI,1552,1613
3442,20130209CLEDEN,1366,1639
3443,20130209PHICHA,1456,1220
3444,20130209DALGSW,1512,1523
3445,20130209MILDET,1490,1406
3446,20130209SACUTA,1376,1541
3447,20130210NYKLAC,1579,1608
3448,20130210MIALAL,1650,1525
3449,20130210BOSDEN,1564,1644
3450,20130210MEMMIN,1612,1353
3451,20130210ORLPOR,1357,1481
3452,20130210BRKSAS,1543,1731
3453,20130210PHOOKC,1439,1679
3454,20130210SACHOU,1387,1541
3455,20130211CHABOS,1218,1573
3456,20130211CLEMIN,1361,1350
3457,20130211INDBRK,1576,1535
3458,20130211PHILAC,1459,1620
3459,20130211CHISAS,1624,1739
3460,20130211MILWAS,1475,1366
3461,20130211DALATL,1520,1517
3462,20130212TORDEN,1382,1635
3463,20130212MIAPOR,1654,1470
3464,20130212MEMSAC,1614,1399
3465,20130212UTAOKC,1529,1685
3466,20130212GSWHOU,1516,1529
3467,20130212LALPHO,1521,1433
3468,20130213CLESAS,1348,1748
3469,20130213INDCHA,1562,1234
3470,20130213ORLATL,1368,1530
3471,20130213BOSCHI,1557,1615
3472,20130213BRKDEN,1549,1621
3473,20130213DETWAS,1421,1382
3474,20130213NYKTOR,1567,1396
3475,20130213MILPHI,1460,1450
3476,20130213MINUTA,1364,1540
3477,20130213DALSAC,1507,1396
3478,20130213LACHOU,1628,1542
3479,20130214OKCMIA,1674,1657
3480,20130214LALLAC,1526,1634
3481,20130219ORLCHA,1360,1232
3482,20130219WASTOR,1376,1413
3483,20130219BRKMIL,1558,1467
3484,20130219DETMEM,1427,1617
3485,20130219DENBOS,1612,1566
3486,20130219UTAGSW,1548,1503
3487,20130219PORPHO,1467,1428
3488,20130219SACSAS,1392,1751
3489,20130220CHADET,1248,1420
3490,20130220INDNYK,1564,1550
3491,20130220TORMEM,1424,1625
3492,20130220ATLMIA,1538,1671
3493,20130220HOUOKC,1537,1661
3494,20130220MILBRK,1462,1563
3495,20130220MINPHI,1356,1443
3496,20130220DALORL,1511,1344
3497,20130220GSWPHO,1497,1442
3498,20130220LALBOS,1516,1560
3499,20130221CHIMIA,1606,1680
3500,20130221LACSAS,1643,1755
3501,20130222CHACHI,1240,1595
3502,20130222INDDET,1571,1428
3503,20130222TORNYK,1417,1543
3504,20130222WASDEN,1364,1618
3505,20130222ATLSAC,1529,1388
3506,20130222BRKHOU,1573,1547
3507,20130222MEMORL,1632,1340
3508,20130222OKCMIN,1650,1365
3509,20130222PHOBOS,1436,1552
3510,20130222GSWSAS,1503,1765
3511,20130222LALPOR,1525,1453
3512,20130223CHADEN,1236,1603
3513,20130223ORLCLE,1338,1345
3514,20130223WASHOU,1378,1561
3515,20130223DETIND,1424,1575
3516,20130223PHIMIA,1434,1690
3517,20130223MILATL,1452,1533
3518,20130223LACUTA,1634,1554
3519,20130224DALLAL,1515,1530
3520,20130224MINGSW,1363,1517
3521,20130224MIACLE,1696,1357
3522,20130224BRKMEM,1560,1634
3523,20130224NYKPHI,1533,1428
3524,20130224PHOSAS,1426,1750
3525,20130224PORBOS,1448,1561
3526,20130224OKCCHI,1652,1599
3527,20130225TORWAS,1428,1390
3528,20130225DETATL,1415,1544
3529,20130225DENLAL,1607,1542
3530,20130225UTABOS,1549,1551
3531,20130226INDGSW,1583,1526
3532,20130226PHIORL,1423,1326
3533,20130226MIASAC,1698,1384
3534,20130226CHICLE,1593,1356
3535,20130226DALMIL,1502,1442
3536,20130226PHOMIN,1422,1355
3537,20130226LACCHA,1639,1233
3538,20130227CLETOR,1373,1414
3539,20130227ORLSAC,1341,1382
3540,20130227WASDET,1404,1406
3541,20130227HOUMIL,1548,1456
3542,20130227MEMDAL,1645,1488
3543,20130227NYKGSW,1537,1520
3544,20130227SASPHO,1755,1428
3545,20130227UTAATL,1536,1553
3546,20130227PORDEN,1458,1613
3547,20130228INDLAC,1589,1640
3548,20130228CHIPHI,1576,1408
3549,20130228LALMIN,1537,1349
3550,20130301ORLHOU,1329,1533
3551,20130301TORIND,1406,1578
3552,20130301WASNYK,1391,1544
3553,20130301BOSGSW,1563,1513
3554,20130301CLELAC,1382,1651
3555,20130301BRKDAL,1549,1484
3556,20130301MIAMEM,1699,1648
3557,20130301SASSAC,1736,1394
3558,20130301PHOATL,1446,1565
3559,20130301UTACHA,1524,1232
3560,20130301DENOKC,1621,1658
3561,20130302PHIGSW,1405,1507
3562,20130302CHIBRK,1579,1535
3563,20130302MILTOR,1471,1398
3564,20130302PORMIN,1450,1346
3565,20130303NYKMIA,1553,1705
3566,20130303LACOKC,1657,1649
3567,20130303ORLMEM,1322,1642
3568,20130303SACCHA,1392,1230
3569,20130303WASPHI,1383,1415
3570,20130303HOUDAL,1541,1499
3571,20130303SASDET,1738,1419
3572,20130303INDCHI,1586,1585
3573,20130303LALATL,1540,1555
3574,20130304CLENYK,1376,1544
3575,20130304MILUTA,1476,1526
3576,20130304MINMIA,1341,1714
3577,20130304DENATL,1629,1547
3578,20130304PORCHA,1454,1226
3579,20130304GSWTOR,1497,1392
3580,20130305PHIBOS,1407,1569
3581,20130305OKCLAL,1662,1548
3582,20130305SACDEN,1396,1634
3583,20130306CHABRK,1224,1529
3584,20130306CLEUTA,1368,1517
3585,20130306INDBOS,1593,1578
3586,20130306ATLPHI,1542,1398
3587,20130306DETNYK,1417,1552
3588,20130306MIAORL,1717,1318
3589,20130306MEMPOR,1647,1457
3590,20130306MINWAS,1338,1391
3591,20130306DALHOU,1493,1547
3592,20130306PHOTOR,1457,1388
3593,20130306SASCHI,1739,1578
3594,20130306GSWSAC,1502,1390
3595,20130306LACMIL,1644,1485
3596,20130307NYKOKC,1561,1667
3597,20130307DENLAC,1641,1648
3598,20130308CHAOKC,1219,1677
3599,20130308ORLIND,1317,1580
3600,20130308BRKWAS,1533,1382
3601,20130308CLEMEM,1379,1650
3602,20130308DETDAL,1408,1501
3603,20130308BOSATL,1591,1546
3604,20130308CHIUTA,1574,1506
3605,20130308MIAPHI,1718,1394
3606,20130308SASPOR,1743,1454
3607,20130308SACPHO,1385,1442
3608,20130308GSWHOU,1507,1538
3609,20130308LALTOR,1543,1402
3610,20130309ATLBRK,1540,1537
3611,20130309NYKUTA,1551,1500
3612,20130309WASCHA,1378,1217
3613,20130309DENMIN,1648,1347
3614,20130309PHOHOU,1433,1550
3615,20130309GSWMIL,1495,1481
3616,20130310OKCBOS,1679,1597
3617,20130310LALCHI,1547,1580
3618,20130310MIAIND,1720,1585
3619,20130310ORLPHI,1311,1393
3620,20130310TORCLE,1398,1374
3621,20130310MINDAL,1345,1512
3622,20130310SACMIL,1394,1494
3623,20130310LACDET,1640,1398
3624,20130311PHIBRK,1383,1550
3625,20130311SASOKC,1725,1684
3626,20130311UTADET,1494,1395
3627,20130311PHODEN,1444,1650
3628,20130311GSWNYK,1482,1557
3629,20130312CHABOS,1213,1592
3630,20130312CLEWAS,1367,1382
3631,20130312ORLLAL,1321,1555
3632,20130312MIAATL,1724,1527
3633,20130312MILDAL,1504,1520
3634,20130312MINSAS,1337,1731
3635,20130312PORMEM,1472,1655
3636,20130313INDMIN,1581,1354
3637,20130313PHIMIA,1395,1727
3638,20130313WASMIL,1374,1492
3639,20130313ATLLAL,1524,1562
3640,20130313BOSTOR,1575,1405
3641,20130313HOUPHO,1539,1437
3642,20130313OKCUTA,1678,1499
3643,20130313SACCHI,1384,1572
3644,20130313DENNYK,1657,1548
3645,20130313GSWDET,1491,1391
3646,20130313LACMEM,1643,1663
3647,20130314SASDAL,1714,1532
3648,20130314PORNYK,1464,1543
3649,20130315INDLAL,1584,1553
3650,20130315TORCHA,1401,1230
3651,20130315ATLPHO,1532,1432
3652,20130315HOUMIN,1544,1351
3653,20130315OKCORL,1681,1314
3654,20130315DALCLE,1529,1375
3655,20130315MILMIA,1481,1731
3656,20130315DENMEM,1661,1675
3657,20130315GSWCHI,1496,1559
3658,20130316WASPHO,1385,1427
3659,20130316BOSCHA,1578,1226
3660,20130316PHIIND,1391,1570
3661,20130316SASCLE,1718,1371
3662,20130316PORDET,1474,1386
3663,20130316UTAMEM,1496,1668
3664,20130317MILORL,1476,1313
3665,20130317TORMIA,1405,1737
3666,20130317LACNYK,1630,1534
3667,20130317HOUGSW,1547,1485
3668,20130317DALOKC,1533,1683
3669,20130317BRKATL,1538,1537
3670,20130317LALSAC,1567,1397
3671,20130318CHAWAS,1225,1393
3672,20130318CLEIND,1370,1558
3673,20130318PHIPOR,1403,1479
3674,20130318ATLDAL,1550,1524
3675,20130318DETBRK,1381,1525
3676,20130318BOSMIA,1580,1741
3677,20130318CHIDEN,1570,1669
3678,20130318MEMMIN,1656,1348
3679,20130318PHOLAL,1419,1570
3680,20130318UTANYK,1508,1529
3681,20130319INDORL,1565,1309
3682,20130319MILPOR,1479,1469
3683,20130319OKCDEN,1691,1679
3684,20130319SACLAC,1393,1635
3685,20130320CHATOR,1237,1401
3686,20130320CLEMIA,1362,1750
3687,20130320ATLMIL,1536,1486
3688,20130320NYKORL,1541,1307
3689,20130320DALBRK,1537,1534
3690,20130320HOUUTA,1533,1496
3691,20130320MEMOKC,1657,1678
3692,20130320SASGSW,1719,1499
3693,20130320PHOWAS,1430,1381
3694,20130320LACPHI,1621,1413
3695,20130321CHIPOR,1560,1462
3696,20130321DENPHI,1692,1410
3697,20130321SACMIN,1407,1346
3698,20130322INDMIL,1568,1480
3699,20130322ORLOKC,1305,1670
3700,20130322TORNYK,1389,1544
3701,20130322ATLPOR,1542,1478
3702,20130322MIADET,1753,1372
3703,20130322HOUCLE,1539,1359
3704,20130322DALBOS,1525,1572
3705,20130322SASUTA,1722,1489
3706,20130322PHOMIN,1416,1340
3707,20130322LALWAS,1559,1395
3708,20130323CHADET,1249,1371
3709,20130323NYKTOR,1552,1380
3710,20130323CHIIND,1545,1573
3711,20130323MEMBOS,1665,1563
3712,20130323DENSAC,1694,1413
3713,20130323GSWWAS,1496,1412
3714,20130323LACBRK,1624,1547
3715,20130324MILATL,1475,1528
3716,20130324MIACHA,1754,1239
3717,20130324HOUSAS,1543,1724
3718,20130324MINCHI,1355,1553
3719,20130324OKCPOR,1674,1492
3720,20130324DALUTA,1533,1487
3721,20130324PHOBRK,1402,1542
3722,20130324SACPHI,1411,1408
3723,20130325INDATL,1565,1539
3724,20130325ORLMIA,1301,1755
3725,20130325WASMEM,1407,1670
3726,20130325UTAPHI,1481,1421
3727,20130325GSWLAL,1501,1543
3728,20130326BOSNYK,1558,1556
3729,20130326DETMIN,1380,1348
3730,20130326DALLAC,1539,1630
3731,20130327CHAORL,1239,1299
3732,20130327CLEBOS,1356,1545
3733,20130327PHIMIL,1415,1464
3734,20130327TORATL,1377,1533
3735,20130327NYKMEM,1569,1656
3736,20130327CHIMIA,1560,1757
3737,20130327HOUIND,1555,1571
3738,20130327MINLAL,1362,1534
3739,20130327OKCWAS,1677,1421
3740,20130327SASDEN,1712,1696
3741,20130327UTAPHO,1487,1393
3742,20130327GSWSAC,1510,1398
3743,20130327PORBRK,1489,1550
3744,20130328MILLAL,1455,1542
3745,20130328DALIND,1549,1584
3746,20130328PHOSAC,1388,1413
3747,20130329ORLWAS,1290,1419
3748,20130329BOSATL,1553,1541
3749,20130329CLEPHI,1348,1423
3750,20130329DETTOR,1366,1369
3751,20130329NYKCHA,1578,1247
3752,20130329MEMHOU,1646,1542
3753,20130329MINOKC,1354,1680
3754,20130329SASLAC,1719,1620
3755,20130329DENBRK,1689,1562
3756,20130329PORUTA,1478,1491
3757,20130330DALCHI,1537,1573
3758,20130330ATLORL,1534,1301
3759,20130330HOULAC,1538,1615
3760,20130330MINMEM,1369,1651
3761,20130330PHICHA,1434,1246
3762,20130330MILOKC,1465,1664
3763,20130330UTABRK,1504,1557
3764,20130330PHOIND,1376,1596
3765,20130330SACLAL,1425,1533
3766,20130330GSWPOR,1494,1465
3767,20130331WASTOR,1408,1381
3768,20130331CHIDET,1565,1354
3769,20130331SASMIA,1724,1744
3770,20130331NYKBOS,1580,1560
3771,20130401TORDET,1375,1351
3772,20130401ATLCLE,1537,1338
3773,20130401HOUORL,1547,1298
3774,20130401MEMSAS,1656,1711
3775,20130401MILCHA,1458,1243
3776,20130401MINBOS,1364,1553
3777,20130401UTAPOR,1513,1459
3778,20130401LACIND,1606,1602
3779,20130402WASCHI,1414,1568
3780,20130402MIANYK,1756,1586
3781,20130402LALDAL,1542,1545
3782,20130403ATLNYK,1540,1603
3783,20130403CHAPHI,1240,1437
3784,20130403CLEBRK,1335,1549
3785,20130403TORWAS,1361,1426
3786,20130403BOSDET,1541,1364
3787,20130403MILMIN,1460,1377
3788,20130403SASORL,1703,1296
3789,20130403UTADEN,1518,1694
3790,20130403PORMEM,1453,1665
3791,20130403SACHOU,1416,1549
3792,20130403LACPHO,1593,1369
3793,20130404BRKCHI,1555,1556
3794,20130404DENDAL,1702,1538
3795,20130404OKCSAS,1671,1704
3796,20130405ATLPHI,1529,1425
3797,20130405BOSCLE,1544,1328
3798,20130405NYKMIL,1614,1446
3799,20130405CHAMIA,1253,1740
3800,20130405CHIORL,1569,1295
3801,20130405INDOKC,1615,1679
3802,20130405MINTOR,1391,1370
3803,20130405PHOGSW,1366,1501
3804,20130405SACDAL,1406,1534
3805,20130405LALMEM,1550,1671
3806,20130405PORHOU,1446,1558
3807,20130406WASIND,1417,1604
3808,20130406BRKCHA,1543,1251
3809,20130406MIAPHI,1742,1440
3810,20130406MINDET,1378,1361
3811,20130406MILTOR,1442,1384
3812,20130406SASATL,1696,1513
3813,20130406DENHOU,1705,1568
3814,20130407OKCNYK,1690,1617
3815,20130407LACLAL,1595,1560
3816,20130407BOSWAS,1527,1429
3817,20130407CLEORL,1345,1293
3818,20130407SACMEM,1397,1661
3819,20130407DETCHI,1354,1571
3820,20130407GSWUTA,1510,1511
3821,20130407PORDAL,1436,1543
3822,20130409INDCLE,1592,1351
3823,20130409BRKPHI,1545,1438
3824,20130409MIAMIL,1744,1448
3825,20130409NYKWAS,1632,1425
3826,20130409CHITOR,1558,1378
3827,20130409HOUPHO,1564,1357
3828,20130409MEMCHA,1666,1249
3829,20130409UTAOKC,1523,1676
3830,20130409GSWMIN,1497,1385
3831,20130410CLEDET,1348,1367
3832,20130410ORLMIL,1287,1446
3833,20130410PHIATL,1433,1510
3834,20130410WASMIA,1422,1746
3835,20130410BOSBRK,1532,1549
3836,20130410DALPHO,1553,1354
3837,20130410PORLAL,1427,1554
3838,20130410DENSAS,1709,1699
3839,20130410LACMIN,1602,1380
3840,20130411CHINYK,1541,1635
3841,20130411GSWOKC,1501,1684
3842,20130412INDBRK,1594,1562
3843,20130412TORCHI,1395,1551
3844,20130412WASPHI,1417,1423
3845,20130412ATLMIL,1521,1434
3846,20130412CLENYK,1336,1625
3847,20130412DETCHA,1380,1248
3848,20130412MIABOS,1750,1519
3849,20130412HOUMEM,1567,1667
3850,20130412DALDEN,1536,1716
3851,20130412SASSAC,1692,1392
3852,20130412UTAMIN,1515,1378
3853,20130412POROKC,1417,1692
3854,20130412LALGSW,1563,1494
3855,20130413CHAMIL,1244,1429
3856,20130413ORLBOS,1298,1517
3857,20130413MEMLAC,1677,1604
3858,20130413MINPHO,1374,1371
3859,20130414MIACHI,1752,1539
3860,20130414NYKIND,1630,1580
3861,20130414PHICLE,1435,1331
3862,20130414TORBRK,1406,1575
3863,20130414DENPOR,1704,1412
3864,20130414HOUSAC,1557,1390
3865,20130414LALSAS,1569,1694
3866,20130415CHANYK,1256,1636
3867,20130415CLEMIA,1326,1755
3868,20130415ORLCHI,1292,1537
3869,20130415BRKWAS,1563,1405
3870,20130415DETPHI,1384,1440
3871,20130415DALMEM,1549,1663
3872,20130415MILDEN,1417,1706
3873,20130415MINUTA,1381,1519
3874,20130415OKCSAC,1697,1386
3875,20130415PHOHOU,1364,1561
3876,20130415GSWSAS,1488,1683
3877,20130416ATLTOR,1526,1418
3878,20130416LACPOR,1619,1410
3879,20130417BRKDET,1567,1393
3880,20130417CHACLE,1273,1324
3881,20130417CHIWAS,1543,1401
3882,20130417DENPHO,1711,1377
3883,20130417INDPHI,1574,1431
3884,20130417MEMUTA,1672,1528
3885,20130417MIAORL,1758,1286
3886,20130417NYKATL,1619,1510
3887,20130417OKCMIL,1699,1412
3888,20130417SASMIN,1670,1372
3889,20130417TORBOS,1434,1523
3890,20130417LALHOU,1579,1548
3891,20130417PORGSW,1407,1501
3892,20130417SACLAC,1385,1622
3893,20131029INDORL,1558,1285
3894,20131029MIACHI,1759,1547
3895,20131029LALLAC,1586,1628
3896,20131030CLEBRK,1315,1570
3897,20131030TORBOS,1443,1514
3898,20131030PHIMIA,1447,1761
3899,20131030DETWAS,1389,1397
3900,20131030NYKMIL,1624,1430
3901,20131030MINORL,1390,1283
3902,20131030HOUCHA,1541,1281
3903,20131030SASMEM,1652,1676
3904,20131030DALATL,1539,1506
3905,20131030UTAOKC,1524,1681
3906,20131030PHOPOR,1375,1397
